Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,14584.9535767955
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Least developed countries: UN classification,LDC,2338.6504221947
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low & middle income,LMY,9131.22323069237
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low income,LIC,1508.20796642382
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Lower middle income,LMC,5833.78949746502
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa,MEA,17293.8553132643
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (excluding high income),MNA,11461.2208312723
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,11521.3804888283
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle income,MIC,10003.4080835566
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,North America,NAC,50939.3239229905
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Not classified,INX,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,OECD members,OED,37646.7510063032
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Other small states,OSS,23292.2250644375
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pacific island small states,PSS,5192.58540670889
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Post-demographic dividend,PST,40213.9079859195
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pre-demographic dividend,PRE,3449.84264045362
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Small states,SST,20528.1393167539
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia,SAS,5024.28418048708
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia (IDA & IBRD),TSA,5024.28418048708
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa,SSF,3462.30145969006
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (excluding high income),SSA,3460.2705598648
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,3462.30145969007
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Upper middle income,UMC,14826.2390998176
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,World,WLD,14436.2932351647
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,62.9026829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,77.9983902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,75.6350243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,AND,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,60.8067317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,75.9240975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,76.134
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,74.0195853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,75.4567804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,82.3
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,81.490243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,71.724756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,75.2176341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,76.7254634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,71.8716585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,75.4839024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,72.9707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,81.2878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,70.147512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,60.3181219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,80.7973170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,69.4179756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,68.3503170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,76.4635609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,64.6943902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,74.958243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,British Virgin Islands,VGB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,76.9417317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,74.4658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,59.3752926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,56.6633170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,72.2543170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,68.106243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,57.0878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,81.9530487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,50.5910487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,52.1810731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,80.735
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,78.9644878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,75.9571951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,73.9789512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,63.2021463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",COD,58.7486097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,63.5153170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,79.4168536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,52.5470731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,77.4780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,79.3897073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,77.8243902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,80.1220487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,78.8243902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,80.7
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,61.9943170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,73.5161951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,75.8597317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,71.1095609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,72.7552926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,57.2555365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,64.1633902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,77.0341463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,64.5069024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faroe Islands,FRO,81.4853658536586
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,70.0711219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,81.1804878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,82.6707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,76.5069512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,65.2030243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,60.7138536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,72.8206341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,81.090243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,62.1137804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gibraltar,GIB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,81.4365853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,73.3533414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,79.1737317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,72.7620243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,58.8249024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,56.5482195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,66.4261463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,62.7131463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,73.1299024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,83.9804878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,75.7634146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,82.8609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,68.0500243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,68.8684878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,75.4781951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,69.4256097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,81.3487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,82.1536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,83.090243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,75.6585365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,83.5878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,74.0449512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,71.62
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,66.1941463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,65.8706097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People’s Rep.",PRK,70.9520731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,82.1558536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,XKX,71.0975609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,74.623487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,70.4024390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,65.9226341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,74.1243902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,79.3262682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,53.0932195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,61.501243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,71.7193902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liechtenstein,LIE,82.0731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lithuania,LTU,74.5170731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Luxembourg,LUX,82.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macao SAR, China",MAC,83.4269268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macedonia, FYR",MKD,75.358
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Madagascar,MDG,65.1013170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malawi,MWI,61.8166097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malaysia,MYS,75.0537073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Maldives,MDV,76.8558780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mali,MLI,56.9867073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malta,MLT,81.9463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Marshall Islands,MHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritania,MRT,62.870243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritius,MUS,74.1943902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,76.6991707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Micronesia, Fed. Sts.",FSM,68.9349024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Moldova,MDA,71.1616829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Monaco,MCO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,68.8826097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Montenegro,MNE,76.6388536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,75.2551463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mozambique,MOZ,56.9943414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,66.2072195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Namibia,NAM,62.8389268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nauru,NRU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,69.4989756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Netherlands,NLD,81.7073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Caledonia,NCL,77.5731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Zealand,NZL,81.4048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,74.7727804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,59.240512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,52.5413414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Northern Mariana Islands,MNP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Norway,NOR,82.1
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Oman,OMN,76.8945609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,66.1491951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Palau,PLW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Panama,PAN,77.6254390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Papua New Guinea,PNG,65.2340731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,72.9324146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,74.4853658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,68.8701707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Poland,POL,77.6024390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Portugal,PRT,81.1219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Puerto Rico,PRI,79.3901219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Qatar,QAT,78.303512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Romania,ROU,74.9609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,70.7436585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,66.1133414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Samoa,WSM,74.5800731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,San Marino,SMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sao Tome and Principe,STP,66.2907073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Saudi Arabia,SAU,74.3973902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,66.2578292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Serbia,SRB,75.3365853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Seychelles,SYC,73.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sierra Leone,SLE,50.9426097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Singapore,SGP,82.4951219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sint Maarten (Dutch part),SXM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovak Republic,SVK,76.8121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovenia,SVN,81.0780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Solomon Islands,SLB,70.1623170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Somalia,SOM,55.4656829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,60.9547804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Sudan,SSD,55.7964878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,83.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,74.8146585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Kitts and Nevis,KNA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Lucia,LCA,75.1043658536586
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Martin (French part),MAF,79.3219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Vincent and the Grenadines,VCT,72.939512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sudan,SDN,63.9747317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Suriname,SUR,71.1469756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Swaziland,SWZ,56.1014634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sweden,SWE,82.2536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Switzerland,CHE,83.1975609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Syrian Arab Republic,SYR,70.1632195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tajikistan,TJK,70.8269756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,64.1184878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Thailand,THA,74.8640487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Timor-Leste,TLS,68.2929512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,59.5763414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tonga,TON,72.7013658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Trinidad and Tobago,TTO,70.4596585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tunisia,TUN,75.3143414634147
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkey,TUR,75.1521463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkmenistan,TKM,67.4906829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turks and Caicos Islands,TCA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tuvalu,TUV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,59.1558048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,71.1865853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,77.3293658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,81.3048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,78.7414634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,76.9820975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,70.9933902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,71.772
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,74.2261463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,75.6952926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,79.7731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,PSE,73.1281219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,64.5071707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,60.7153414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,59.2443170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,70.8275894931882
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,72.9110140492266
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,76.6854764213554
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Early-demographic dividend,EAR,69.259561178149
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,EAS,75.102553016
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,74.1831502569387
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD countries),TEA,74.2237922726601
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,81.9348743973789
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,77.2070753252987
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,72.2951293804022
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD countries),TEC,72.7429204773198
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,80.9222240747457
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,61.7101589940234
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,61.1672408362745
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,80.6148383076528
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,72.3433563506421
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,70.0240292162335
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,61.0388115218693
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,63.8531216981837
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,62.922372578826
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,75.3391493195752
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,75.0637170656994
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,74.9201845632373
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & the Caribbean (IDA & IBRD countries),TLA,74.9550747374191
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,63.6775713600521
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,69.9703557946574
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,61.5902637926849
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,67.458766138511
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,73.1238805469188
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,72.5893214355778
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD countries),TMN,72.5828357710895
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,70.9278342268568
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,79.0641539261122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not classified,INX,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,80.1441042678829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,66.9562213370798
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,70.5440236925012
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,80.5272135954698
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,59.047516166744
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,68.2697719458221
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,68.2091684464677
